Date,Product_ID,Product_Name,Category,Supplier,Units_In_Stock,Units_Sold,Reorder_Level,Unit_Cost,Selling_Price,Profit_Margin,Storage_Location,Expiry_Date,Seasonal_Demand,Promotion_Status,Customer_Rating,Return_Rate
2024-06-04,PRD-5146,Art Book,Books,Beauty Brands,48,14,17,46.6,75.08,37.92,Outdoor Storage,N/A,5,Clearance Sale,3.8,5.7
2024-07-08,PRD-5146,Art Book,Books,Beauty Brands,38,19,17,46.6,75.08,37.92,Outdoor Storage,N/A,5,No Promotion,4.1,6.9
2024-01-24,PRD-5147,Blood Pressure Monitor,Health,Toy Universe,469,21,93,47.7,109.43,56.41,Store Floor,2025-06-08,5,Discount 20%,4.0,1.3
2024-02-23,PRD-5147,Blood Pressure Monitor,Health,Toy Universe,226,17,48,47.7,109.43,56.41,Warehouse A,2025-06-07,5,Clearance Sale,4.7,1.3
2024-03-12,PRD-5147,Blood Pressure Monitor,Health,Toy Universe,396,3,114,47.7,109.43,56.41,Backroom,2026-02-28,5,Buy 2 Get 1,4.8,2.8
2024-04-20,PRD-5147,Blood Pressure Monitor,Health,Toy Universe,288,27,104,47.7,109.43,56.41,Warehouse A,2025-12-10,5,Discount 20%,4.6,0.8
2024-05-05,PRD-5147,Blood Pressure Monitor,Health,Toy Universe,433,9,94,47.7,109.43,56.41,Cold Storage,2025-11-16,5,No Promotion,4.6,2.5
2024-06-20,PRD-5147,Blood Pressure Monitor,Health,Toy Universe,308,19,111,47.7,109.43,56.41,Store Floor,2025-01-30,5,Clearance Sale,3.6,1.2
2024-07-01,PRD-5147,Blood Pressure Monitor,Health,Toy Universe,318,18,107,47.7,109.43,56.41,Warehouse B,2025-05-10,5,Discount 20%,3.1,2.6
2024-01-14,PRD-5148,Lamp,Home & Garden,Health First,89,28,32,288.96,444.7,35.02,Store Floor,N/A,5,Buy 2 Get 1,3.6,1.8
2024-02-14,PRD-5148,Lamp,Home & Garden,Health First,75,8,19,288.96,444.7,35.02,Warehouse C,N/A,5,No Promotion,3.2,3.0
2024-03-25,PRD-5148,Lamp,Home & Garden,Health First,111,25,26,288.96,444.7,35.02,Warehouse C,N/A,5,Seasonal Sale,3.7,1.3
2024-04-07,PRD-5148,Lamp,Home & Garden,Health First,54,21,22,288.96,444.7,35.02,Warehouse B,N/A,6,Discount 20%,4.7,2.6
2024-05-15,PRD-5148,Lamp,Home & Garden,Health First,7,30,7,288.96,444.7,35.02,Outdoor Storage,N/A,7,Seasonal Sale,4.3,6.4
2024-06-03,PRD-5148,Lamp,Home & Garden,Health First,114,20,42,288.96,444.7,35.02,Warehouse B,N/A,8,No Promotion,4.0,4.4
2024-07-15,PRD-5148,Lamp,Home & Garden,Health First,6,17,4,288.96,444.7,35.02,Store Floor,N/A,6,Buy 2 Get 1,3.1,1.3
2024-01-17,PRD-5149,Sneakers,Clothing,TechSupply Co,160,16,58,35.14,89.75,60.85,Cold Storage,N/A,7,Discount 20%,3.1,11.1
2024-02-22,PRD-5149,Sneakers,Clothing,TechSupply Co,89,17,33,35.14,89.75,60.85,Outdoor Storage,N/A,5,Seasonal Sale,3.5,5.7
2024-03-13,PRD-5149,Sneakers,Clothing,TechSupply Co,125,7,25,35.14,89.75,60.85,Warehouse B,N/A,5,No Promotion,3.3,8.2
2024-04-25,PRD-5149,Sneakers,Clothing,TechSupply Co,119,24,35,35.14,89.75,60.85,Outdoor Storage,N/A,5,No Promotion,5.0,5.8
2024-05-25,PRD-5149,Sneakers,Clothing,TechSupply Co,20,21,11,35.14,89.75,60.85,Backroom,N/A,5,No Promotion,3.3,8.1
2024-05-30,PRD-5149,Sneakers,Clothing,TechSupply Co,74,23,15,35.14,89.75,60.85,Cold Storage,N/A,5,Clearance Sale,4.2,10.9
2024-07-12,PRD-5149,Sneakers,Clothing,TechSupply Co,128,10,23,35.14,89.75,60.85,Cold Storage,N/A,5,BOGO,3.1,8.9
